Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Cao, Jianfeng; Guan, Guoye; Ho, Vincy Wing Sze; Wong, Ming-Kin; Chan, Lu-Yan; Tang, Chao; Zhao, Zhongying; Yan, Hong	Establishment of a morphological atlas of the Caenorhabditis elegans embryo using deep-learning-based 4D segmentation.	Nat Commun	2020	Nat Commun. 2020 Dec 7;11(1):6254. doi: 10.1038/s41467-020-19863-x.	The invariant development and transparent body of the nematode Caenorhabditis elegans enables complete delineation of cell lineages throughout development. Despite extensive studies of cell division, cell migration and cell fate differentiation, cell morphology during development has not yet been systematically characterized in any metazoan, including C. elegans. This knowledge gap substantially hampers many studies in both developmental and cell biology. Here we report an automatic pipeline, CShaper, which combines automated segmentation of fluorescently labeled membranes with automated cell lineage tracing. We apply this pipeline to quantify morphological parameters of densely packed cells in 17 developing C. elegans embryos. Consequently, we generate a time-lapse 3D atlas of cell morphology for the C. elegans embryo from the 4- to 350-cell stages, including cell shape, volume, surface area, migration, nucleus position and cell-cell contact with resolved cell identities. We anticipate that CShaper and the morphological atlas will stimulate and enhance further studies in the fields of developmental biology, cell biology and biomechanics.		20201207	https://pubmed.ncbi.nlm.nih.gov/33288755
Zhang, Mingxing; Zhang, Ji; Wang, Yibo; Wang, Jie; Achimovich, Alecia M; Acton, Scott T; Gahlmann, Andreas	Non-invasive single-cell morphometry in living bacterial biofilms.	Nat Commun	2020	Nat Commun. 2020 Dec 1;11(1):6151. doi: 10.1038/s41467-020-19866-8.	Fluorescence microscopy enables spatial and temporal measurements of live cells and cellular communities. However, this potential has not yet been fully realized for investigations of individual cell behaviors and phenotypic changes in dense, three-dimensional (3D) bacterial biofilms. Accurate cell detection and cellular shape measurement in densely packed biofilms are challenging because of the limited resolution and low signal to background ratios (SBRs) in fluorescence microscopy images. In this work, we present Bacterial Cell Morphometry 3D (BCM3D), an image analysis workflow that combines deep learning with mathematical image analysis to accurately segment and classify single bacterial cells in 3D fluorescence images. In BCM3D, deep convolutional neural networks (CNNs) are trained using simulated biofilm images with experimentally realistic SBRs, cell densities, labeling methods, and cell shapes. We systematically evaluate the segmentation accuracy of BCM3D using both simulated and experimental images. Compared to state-of-the-art bacterial cell segmentation approaches, BCM3D consistently achieves higher segmentation accuracy and further enables automated morphometric cell classifications in multi-population biofilms.		20201201	https://pubmed.ncbi.nlm.nih.gov/33262347
Zrimec, Jan; Borlin, Christoph S; Buric, Filip; Muhammad, Azam Sheikh; Chen, Rhongzen; Siewers, Verena; Verendel, Vilhelm; Nielsen, Jens; Topel, Mats; Zelezniak, Aleksej	Deep learning suggests that gene expression is encoded in all parts of a co-evolving interacting gene regulatory structure.	Nat Commun	2020	Nat Commun. 2020 Dec 1;11(1):6141. doi: 10.1038/s41467-020-19921-4.	Understanding the genetic regulatory code governing gene expression is an important challenge in molecular biology. However, how individual coding and non-coding regions of the gene regulatory structure interact and contribute to mRNA expression levels remains unclear. Here we apply deep learning on over 20,000 mRNA datasets to examine the genetic regulatory code controlling mRNA abundance in 7 model organisms ranging from bacteria to Human. In all organisms, we can predict mRNA abundance directly from DNA sequence, with up to 82% of the variation of transcript levels encoded in the gene regulatory structure. By searching for DNA regulatory motifs across the gene regulatory structure, we discover that motif interactions could explain the whole dynamic range of mRNA levels. Co-evolution across coding and non-coding regions suggests that it is not single motifs or regions, but the entire gene regulatory structure and specific combination of regulatory elements that define gene expression levels.		20201201	https://pubmed.ncbi.nlm.nih.gov/33262328
Shi, Zhao; Miao, Chongchang; Schoepf, U Joseph; Savage, Rock H; Dargis, Danielle M; Pan, Chengwei; Chai, Xue; Li, Xiu Li; Xia, Shuang; Zhang, Xin; Gu, Yan; Zhang, Yonggang; Hu, Bin; Xu, Wenda; Zhou, Changsheng; Luo, Song; Wang, Hao; Mao, Li; Liang, Kongming; Wen, Lili; Zhou, Longjiang; Yu, Yizhou; Lu, Guang Ming; Zhang, Long Jiang	A clinically applicable deep-learning model for detecting intracranial aneurysm in computed tomography angiography images.	Nat Commun	2020	Nat Commun. 2020 Nov 30;11(1):6090. doi: 10.1038/s41467-020-19527-w.	Intracranial aneurysm is a common life-threatening disease. Computed tomography angiography is recommended as the standard diagnosis tool; yet, interpretation can be time-consuming and challenging. We present a specific deep-learning-based model trained on 1,177 digital subtraction angiography verified bone-removal computed tomography angiography cases. The model has good tolerance to image quality and is tested with different manufacturers. Simulated real-world studies are conducted in consecutive internal and external cohorts, in which it achieves an improved patient-level sensitivity and lesion-level sensitivity compared to that of radiologists and expert neurosurgeons. A specific cohort of suspected acute ischemic stroke is employed and it is found that 99.0% predicted-negative cases can be trusted with high confidence, leading to a potential reduction in human workload. A prospective study is warranted to determine whether the algorithm could improve patients' care in comparison to clinicians' assessment.		20201130	https://pubmed.ncbi.nlm.nih.gov/33257700
Li, Dongguang; Bledsoe, Jacob R; Zeng, Yu; Liu, Wei; Hu, Yiguo; Bi, Ke; Liang, Aibin; Li, Shaoguang	A deep learning diagnostic platform for diffuse large B-cell lymphoma with high accuracy across multiple hospitals.	Nat Commun	2020	Nat Commun. 2020 Nov 26;11(1):6004. doi: 10.1038/s41467-020-19817-3.	Diagnostic histopathology is a gold standard for diagnosing hematopoietic malignancies. Pathologic diagnosis requires labor-intensive reading of a large number of tissue slides with high diagnostic accuracy equal or close to 100 percent to guide treatment options, but this requirement is difficult to meet. Although artificial intelligence (AI) helps to reduce the labor of reading pathologic slides, diagnostic accuracy has not reached a clinically usable level. Establishment of an AI model often demands big datasets and an ability to handle large variations in sample preparation and image collection. Here, we establish a highly accurate deep learning platform, consisting of multiple convolutional neural networks, to classify pathologic images by using smaller datasets. We analyze human diffuse large B-cell lymphoma (DLBCL) and non-DLBCL pathologic images from three hospitals separately using AI models, and obtain a diagnostic rate of close to 100 percent (100% for hospital A, 99.71% for hospital B and 100% for hospital C). The technical variability introduced by slide preparation and image collection reduces AI model performance in cross-hospital tests, but the 100% diagnostic accuracy is maintained after its elimination. It is now clinically practical to utilize deep learning models for diagnosis of DLBCL and ultimately other human hematopoietic malignancies.		20201126	https://pubmed.ncbi.nlm.nih.gov/33244018
Zhao, Qingyu; Adeli, Ehsan; Pohl, Kilian M	Training confounder-free deep learning models for medical applications.	Nat Commun	2020	Nat Commun. 2020 Nov 26;11(1):6010. doi: 10.1038/s41467-020-19784-9.	The presence of confounding effects (or biases) is one of the most critical challenges in using deep learning to advance discovery in medical imaging studies. Confounders affect the relationship between input data (e.g., brain MRIs) and output variables (e.g., diagnosis). Improper modeling of those relationships often results in spurious and biased associations. Traditional machine learning and statistical models minimize the impact of confounders by, for example, matching data sets, stratifying data, or residualizing imaging measurements. Alternative strategies are needed for state-of-the-art deep learning models that use end-to-end training to automatically extract informative features from large set of images. In this article, we introduce an end-to-end approach for deriving features invariant to confounding factors while accounting for intrinsic correlations between the confounder(s) and prediction outcome. The method does so by exploiting concepts from traditional statistical methods and recent fair machine learning schemes. We evaluate the method on predicting the diagnosis of HIV solely from Magnetic Resonance Images (MRIs), identifying morphological sex differences in adolescence from those of the National Consortium on Alcohol and Neurodevelopment in Adolescence (NCANDA), and determining the bone age from X-ray images of children. The results show that our method can accurately predict while reducing biases associated with confounders. The code is available at https://github.com/qingyuzhao/br-net .		20201126	https://pubmed.ncbi.nlm.nih.gov/33243992
Li, Jieming; Zhang, Leyou; Johnson-Buck, Alexander; Walter, Nils G	Automatic classification and segmentation of single-molecule fluorescence time traces with deep learning.	Nat Commun	2020	Nat Commun. 2020 Nov 17;11(1):5833. doi: 10.1038/s41467-020-19673-1.	Traces from single-molecule fluorescence microscopy (SMFM) experiments exhibit photophysical artifacts that typically necessitate human expert screening, which is time-consuming and introduces potential for user-dependent expectation bias. Here, we use deep learning to develop a rapid, automatic SMFM trace selector, termed AutoSiM, that improves the sensitivity and specificity of an assay for a DNA point mutation based on single-molecule recognition through equilibrium Poisson sampling (SiMREPS). The improved performance of AutoSiM is based on accepting both more true positives and fewer false positives than the conventional approach of hidden Markov modeling (HMM) followed by hard thresholding. As a second application, the selector is used for automated screening of single-molecule Forster resonance energy transfer (smFRET) data to identify high-quality traces for further analysis, and achieves ~90% concordance with manual selection while requiring less processing time. Finally, we show that AutoSiM can be adapted readily to novel datasets, requiring only modest Transfer Learning.		20201117	https://pubmed.ncbi.nlm.nih.gov/33203879
Naik, Nikhil; Madani, Ali; Esteva, Andre; Keskar, Nitish Shirish; Press, Michael F; Ruderman, Daniel; Agus, David B; Socher, Richard	Deep learning-enabled breast cancer hormonal receptor status determination from base-level H&E stains.	Nat Commun	2020	Nat Commun. 2020 Nov 16;11(1):5727. doi: 10.1038/s41467-020-19334-3.	For newly diagnosed breast cancer, estrogen receptor status (ERS) is a key molecular marker used for prognosis and treatment decisions. During clinical management, ERS is determined by pathologists from immunohistochemistry (IHC) staining of biopsied tissue for the targeted receptor, which highlights the presence of cellular surface antigens. This is an expensive, time-consuming process which introduces discordance in results due to variability in IHC preparation and pathologist subjectivity. In contrast, hematoxylin and eosin (H&E) staining-which highlights cellular morphology-is quick, less expensive, and less variable in preparation. Here we show that machine learning can determine molecular marker status, as assessed by hormone receptors, directly from cellular morphology. We develop a multiple instance learning-based deep neural network that determines ERS from H&E-stained whole slide images (WSI). Our algorithm-trained strictly with WSI-level annotations-is accurate on a varied, multi-country dataset of 3,474 patients, achieving an area under the curve (AUC) of 0.92 for sensitivity and specificity. Our approach has the potential to augment clinicians' capabilities in cancer prognosis and theragnosis by harnessing biological signals imperceptible to the human eye.		20201116	https://pubmed.ncbi.nlm.nih.gov/33199723
Schoppe, Oliver; Pan, Chenchen; Coronel, Javier; Mai, Hongcheng; Rong, Zhouyi; Todorov, Mihail Ivilinov; Muskes, Annemarie; Navarro, Fernando; Li, Hongwei; Erturk, Ali; Menze, Bjoern H	Deep learning-enabled multi-organ segmentation in whole-body mouse scans.	Nat Commun	2020	Nat Commun. 2020 Nov 6;11(1):5626. doi: 10.1038/s41467-020-19449-7.	Whole-body imaging of mice is a key source of information for research. Organ segmentation is a prerequisite for quantitative analysis but is a tedious and error-prone task if done manually. Here, we present a deep learning solution called AIMOS that automatically segments major organs (brain, lungs, heart, liver, kidneys, spleen, bladder, stomach, intestine) and the skeleton in less than a second, orders of magnitude faster than prior algorithms. AIMOS matches or exceeds the segmentation quality of state-of-the-art approaches and of human experts. We exemplify direct applicability for biomedical research for localizing cancer metastases. Furthermore, we show that expert annotations are subject to human error and bias. As a consequence, we show that at least two independently created annotations are needed to assess model performance. Importantly, AIMOS addresses the issue of human bias by identifying the regions where humans are most likely to disagree, and thereby localizes and quantifies this uncertainty for improved downstream analysis. In summary, AIMOS is a powerful open-source tool to increase scalability, reduce bias, and foster reproducibility in many areas of biomedical research.		20201106	https://pubmed.ncbi.nlm.nih.gov/33159057
Thiagarajan, Jayaraman J; Venkatesh, Bindya; Anirudh, Rushil; Bremer, Peer-Timo; Gaffney, Jim; Anderson, Gemma; Spears, Brian	Designing accurate emulators for scientific processes using calibration-driven deep models.	Nat Commun	2020	Nat Commun. 2020 Nov 6;11(1):5622. doi: 10.1038/s41467-020-19448-8.	Predictive models that accurately emulate complex scientific processes can achieve speed-ups over numerical simulators or experiments and at the same time provide surrogates for improving the subsequent analysis. Consequently, there is a recent surge in utilizing modern machine learning methods to build data-driven emulators. In this work, we study an often overlooked, yet important, problem of choosing loss functions while designing such emulators. Popular choices such as the mean squared error or the mean absolute error are based on a symmetric noise assumption and can be unsuitable for heterogeneous data or asymmetric noise distributions. We propose Learn-by-Calibrating, a novel deep learning approach based on interval calibration for designing emulators that can effectively recover the inherent noise structure without any explicit priors. Using a large suite of use-cases, we demonstrate the efficacy of our approach in providing high-quality emulators, when compared to widely-adopted loss function choices, even in small-data regimes.		20201106	https://pubmed.ncbi.nlm.nih.gov/33159053
Seddiki, Khawla; Saudemont, Philippe; Precioso, Frederic; Ogrinc, Nina; Wisztorski, Maxence; Salzet, Michel; Fournier, Isabelle; Droit, Arnaud	Cumulative learning enables convolutional neural network representations for small mass spectrometry data classification.	Nat Commun	2020	Nat Commun. 2020 Nov 5;11(1):5595. doi: 10.1038/s41467-020-19354-z.	Rapid and accurate clinical diagnosis remains challenging. A component of diagnosis tool development is the design of effective classification models with Mass spectrometry (MS) data. Some Machine Learning approaches have been investigated but these models require time-consuming preprocessing steps to remove artifacts, making them unsuitable for rapid analysis. Convolutional Neural Networks (CNNs) have been found to perform well under such circumstances since they can learn representations from raw data. However, their effectiveness decreases when the number of available training samples is small, which is a common situation in medicine. In this work, we investigate transfer learning on 1D-CNNs, then we develop a cumulative learning method when transfer learning is not powerful enough. We propose to train the same model through several classification tasks over various small datasets to accumulate knowledge in the resulting representation. By using rat brain as the initial training dataset, a cumulative learning approach can have a classification accuracy exceeding 98% for 1D clinical MS-data. We show the use of cumulative learning using datasets generated in different biological contexts, on different organisms, and acquired by different instruments. Here we show a promising strategy for improving MS data classification accuracy when only small numbers of samples are available.		20201105	https://pubmed.ncbi.nlm.nih.gov/33154370
Manuylovich, Egor S; Dvoyrin, Vladislav V; Turitsyn, Sergei K	Fast mode decomposition in few-mode fibers.	Nat Commun	2020	Nat Commun. 2020 Nov 2;11(1):5507. doi: 10.1038/s41467-020-19323-6.	Retrieval of the optical phase information from measurement of intensity is of a high interest because this would facilitate simple and cost-efficient techniques and devices. In scientific and industrial applications that exploit multi-mode fibers, a prior knowledge of spatial mode structure of the fiber, in principle, makes it possible to recover phases using measured intensity distribution. However, current mode decomposition algorithms based on the analysis of the intensity distribution at the output of a few-mode fiber, such as optimization methods or neural networks, still have high computational costs and high latency that is a serious impediment for applications, such as telecommunications. Speed of signal processing is one of the key challenges in this approach. We present a high-performance mode decomposition algorithm with a processing time of tens of microseconds. The proposed mathematical algorithm that does not use any machine learning techniques, is several orders of magnitude faster than the state-of-the-art deep-learning-based methods. We anticipate that our results can stimulate further research on algorithms beyond popular machine learning methods and they can lead to the development of low-cost phase retrieval receivers for various applications of few-mode fibers ranging from imaging to telecommunications.		20201102	https://pubmed.ncbi.nlm.nih.gov/33139691
Battleday, Ruairidh M; Peterson, Joshua C; Griffiths, Thomas L	Capturing human categorization of natural images by combining deep networks and cognitive models.	Nat Commun	2020	Nat Commun. 2020 Oct 27;11(1):5418. doi: 10.1038/s41467-020-18946-z.	Human categorization is one of the most important and successful targets of cognitive modeling, with decades of model development and assessment using simple, low-dimensional artificial stimuli. However, it remains unclear how these findings relate to categorization in more natural settings, involving complex, high-dimensional stimuli. Here, we take a step towards addressing this question by modeling human categorization over a large behavioral dataset, comprising more than 500,000 judgments over 10,000 natural images from ten object categories. We apply a range of machine learning methods to generate candidate representations for these images, and show that combining rich image representations with flexible cognitive models captures human decisions best. We also find that in the high-dimensional representational spaces these methods generate, simple prototype models can perform comparably to the more complex memory-based exemplar models dominant in laboratory settings.		20201027	https://pubmed.ncbi.nlm.nih.gov/33110085
Lim, Kevin; Pan, Kun; Yu, Zhe; Xiao, Rong Hui	Pattern recognition based on machine learning identifies oil adulteration and edible oil mixtures.	Nat Commun	2020	Nat Commun. 2020 Oct 23;11(1):5353. doi: 10.1038/s41467-020-19137-6.	Previous studies have shown that each edible oil type has its own characteristic fatty acid profile; however, no method has yet been described allowing the identification of oil types simply based on this characteristic. Moreover, the fatty acid profile of a specific oil type can be mimicked by a mixture of 2 or more oil types. This has led to fraudulent oil adulteration and intentional mislabeling of edible oils threatening food safety and endangering public health. Here, we present a machine learning method to uncover fatty acid patterns discriminative for ten different plant oil types and their intra-variability. We also describe a supervised end-to-end learning method that can be generalized to oil composition of any given mixtures. Trained on a large number of simulated oil mixtures, independent test dataset validation demonstrates that the model has a 50(th) percentile absolute error between 1.4-1.8% and a 90(th) percentile error of 4-5.4% for any 3-way mixtures of the ten oil types. The deep learning model can also be further refined with on-line training. Because oil-producing plants have diverse geographical origins and hence slightly varying fatty acid profiles, an online-training method provides also a way to capture useful knowledge presently unavailable. Our method allows the ability to control product quality, determining the fair price of purchased oils and in-turn allowing health-conscious consumers the future of accurate labeling.		20201023	https://pubmed.ncbi.nlm.nih.gov/33097723
Norris, Barnaby R M; Wei, Jin; Betters, Christopher H; Wong, Alison; Leon-Saval, Sergio G	An all-photonic focal-plane wavefront sensor.	Nat Commun	2020	Nat Commun. 2020 Oct 21;11(1):5335. doi: 10.1038/s41467-020-19117-w.	Adaptive optics (AO) is critical in astronomy, optical communications and remote sensing to deal with the rapid blurring caused by the Earth's turbulent atmosphere. But current AO systems are limited by their wavefront sensors, which need to be in an optical plane non-common to the science image and are insensitive to certain wavefront-error modes. Here we present a wavefront sensor based on a photonic lantern fibre-mode-converter and deep learning, which can be placed at the same focal plane as the science image, and is optimal for single-mode fibre injection. By measuring the intensities of an array of single-mode outputs, both phase and amplitude information on the incident wavefront can be reconstructed. We demonstrate the concept with simulations and an experimental realisation wherein Zernike wavefront errors are recovered from focal-plane measurements to a precision of 5.1 x 10(-3) pi radians root-mean-squared-error.		20201021	https://pubmed.ncbi.nlm.nih.gov/33087712
Maekawa, Takuya; Ohara, Kazuya; Zhang, Yizhe; Fukutomi, Matasaburo; Matsumoto, Sakiko; Matsumura, Kentarou; Shidara, Hisashi; Yamazaki, Shuhei J; Fujisawa, Ryusuke; Ide, Kaoru; Nagaya, Naohisa; Yamazaki, Koji; Koike, Shinsuke; Miyatake, Takahisa; Kimura, Koutarou D; Ogawa, Hiroto; Takahashi, Susumu; Yoda, Ken	Deep learning-assisted comparative analysis of animal trajectories with DeepHL.	Nat Commun	2020	Nat Commun. 2020 Oct 20;11(1):5316. doi: 10.1038/s41467-020-19105-0.	A comparative analysis of animal behavior (e.g., male vs. female groups) has been widely used to elucidate behavior specific to one group since pre-Darwinian times. However, big data generated by new sensing technologies, e.g., GPS, makes it difficult for them to contrast group differences manually. This study introduces DeepHL, a deep learning-assisted platform for the comparative analysis of animal movement data, i.e., trajectories. This software uses a deep neural network based on an attention mechanism to automatically detect segments in trajectories that are characteristic of one group. It then highlights these segments in visualized trajectories, enabling biologists to focus on these segments, and helps them reveal the underlying meaning of the highlighted segments to facilitate formulating new hypotheses. We tested the platform on a variety of trajectories of worms, insects, mice, bears, and seabirds across a scale from millimeters to hundreds of kilometers, revealing new movement features of these animals.		20201020	https://pubmed.ncbi.nlm.nih.gov/33082335
Mu, Wei; Jiang, Lei; Zhang, JianYuan; Shi, Yu; Gray, Jhanelle E; Tunali, Ilke; Gao, Chao; Sun, Yingying; Tian, Jie; Zhao, Xinming; Sun, Xilin; Gillies, Robert J; Schabath, Matthew B	Non-invasive decision support for NSCLC treatment using PET/CT radiomics.	Nat Commun	2020	Nat Commun. 2020 Oct 16;11(1):5228. doi: 10.1038/s41467-020-19116-x.	Two major treatment strategies employed in non-small cell lung cancer, NSCLC, are tyrosine kinase inhibitors, TKIs, and immune checkpoint inhibitors, ICIs. The choice of strategy is based on heterogeneous biomarkers that can dynamically change during therapy. Thus, there is a compelling need to identify comprehensive biomarkers that can be used longitudinally to help guide therapy choice. Herein, we report a (18)F-FDG-PET/CT-based deep learning model, which demonstrates high accuracy in EGFR mutation status prediction across patient cohorts from different institutions. A deep learning score (EGFR-DLS) was significantly and positively associated with longer progression free survival (PFS) in patients treated with EGFR-TKIs, while EGFR-DLS is significantly and negatively associated with higher durable clinical benefit, reduced hyperprogression, and longer PFS among patients treated with ICIs. Thus, the EGFR-DLS provides a non-invasive method for precise quantification of EGFR mutation status in NSCLC patients, which is promising to identify NSCLC patients sensitive to EGFR-TKI or ICI-treatments.		20201016	https://pubmed.ncbi.nlm.nih.gov/33067442
Bepler, Tristan; Kelley, Kotaro; Noble, Alex J; Berger, Bonnie	Topaz-Denoise: general deep denoising models for cryoEM and cryoET.	Nat Commun	2020	Nat Commun. 2020 Oct 15;11(1):5208. doi: 10.1038/s41467-020-18952-1.	Cryo-electron microscopy (cryoEM) is becoming the preferred method for resolving protein structures. Low signal-to-noise ratio (SNR) in cryoEM images reduces the confidence and throughput of structure determination during several steps of data processing, resulting in impediments such as missing particle orientations. Denoising cryoEM images can not only improve downstream analysis but also accelerate the time-consuming data collection process by allowing lower electron dose micrographs to be used for analysis. Here, we present Topaz-Denoise, a deep learning method for reliably and rapidly increasing the SNR of cryoEM images and cryoET tomograms. By training on a dataset composed of thousands of micrographs collected across a wide range of imaging conditions, we are able to learn models capturing the complexity of the cryoEM image formation process. The general model we present is able to denoise new datasets without additional training. Denoising with this model improves micrograph interpretability and allows us to solve 3D single particle structures of clustered protocadherin, an elongated particle with previously elusive views. We then show that low dose collection, enabled by Topaz-Denoise, improves downstream analysis in addition to reducing data collection time. We also present a general 3D denoising model for cryoET. Topaz-Denoise and pre-trained general models are now included in Topaz. We expect that Topaz-Denoise will be of broad utility to the cryoEM community for improving micrograph and tomogram interpretability and accelerating analysis.		20201015	https://pubmed.ncbi.nlm.nih.gov/33060581
Gao, Yan; Cui, Yan	Deep transfer learning for reducing health care disparities arising from biomedical data inequality.	Nat Commun	2020	Nat Commun. 2020 Oct 12;11(1):5131. doi: 10.1038/s41467-020-18918-3.	As artificial intelligence (AI) is increasingly applied to biomedical research and clinical decisions, developing unbiased AI models that work equally well for all ethnic groups is of crucial importance to health disparity prevention and reduction. However, the biomedical data inequality between different ethnic groups is set to generate new health care disparities through data-driven, algorithm-based biomedical research and clinical decisions. Using an extensive set of machine learning experiments on cancer omics data, we find that current prevalent schemes of multiethnic machine learning are prone to generating significant model performance disparities between ethnic groups. We show that these performance disparities are caused by data inequality and data distribution discrepancies between ethnic groups. We also find that transfer learning can improve machine learning model performance for data-disadvantaged ethnic groups, and thus provides an effective approach to reduce health care disparities arising from data inequality among ethnic groups.		20201012	https://pubmed.ncbi.nlm.nih.gov/33046699
Jin, Cheng; Chen, Weixiang; Cao, Yukun; Xu, Zhanwei; Tan, Zimeng; Zhang, Xin; Deng, Lei; Zheng, Chuansheng; Zhou, Jie; Shi, Heshui; Feng, Jianjiang	Development and evaluation of an artificial intelligence system for COVID-19 diagnosis.	Nat Commun	2020	Nat Commun. 2020 Oct 9;11(1):5088. doi: 10.1038/s41467-020-18685-1.	Early detection of COVID-19 based on chest CT enables timely treatment of patients and helps control the spread of the disease. We proposed an artificial intelligence (AI) system for rapid COVID-19 detection and performed extensive statistical analysis of CTs of COVID-19 based on the AI system. We developed and evaluated our system on a large dataset with more than 10 thousand CT volumes from COVID-19, influenza-A/B, non-viral community acquired pneumonia (CAP) and non-pneumonia subjects. In such a difficult multi-class diagnosis task, our deep convolutional neural network-based system is able to achieve an area under the receiver operating characteristic curve (AUC) of 97.81% for multi-way classification on test cohort of 3,199 scans, AUC of 92.99% and 93.25% on two publicly available datasets, CC-CCII and MosMedData respectively. In a reader study involving five radiologists, the AI system outperforms all of radiologists in more challenging tasks at a speed of two orders of magnitude above them. Diagnosis performance of chest x-ray (CXR) is compared to that of CT. Detailed interpretation of deep network is also performed to relate system outputs with CT presentations. The code is available at https://github.com/ChenWWWeixiang/diagnosis_covid19 .		20201009	https://pubmed.ncbi.nlm.nih.gov/33037212
Valeri, Jacqueline A; Collins, Katherine M; Ramesh, Pradeep; Alcantar, Miguel A; Lepe, Bianca A; Lu, Timothy K; Camacho, Diogo M	Sequence-to-function deep learning frameworks for engineered riboregulators.	Nat Commun	2020	Nat Commun. 2020 Oct 7;11(1):5058. doi: 10.1038/s41467-020-18676-2.	While synthetic biology has revolutionized our approaches to medicine, agriculture, and energy, the design of completely novel biological circuit components beyond naturally-derived templates remains challenging due to poorly understood design rules. Toehold switches, which are programmable nucleic acid sensors, face an analogous design bottleneck; our limited understanding of how sequence impacts functionality often necessitates expensive, time-consuming screens to identify effective switches. Here, we introduce Sequence-based Toehold Optimization and Redesign Model (STORM) and Nucleic-Acid Speech (NuSpeak), two orthogonal and synergistic deep learning architectures to characterize and optimize toeholds. Applying techniques from computer vision and natural language processing, we 'un-box' our models using convolutional filters, attention maps, and in silico mutagenesis. Through transfer-learning, we redesign sub-optimal toehold sensors, even with sparse training data, experimentally validating their improved performance. This work provides sequence-to-function deep learning frameworks for toehold selection and design, augmenting our ability to construct potent biological circuit components and precision diagnostics.		20201007	https://pubmed.ncbi.nlm.nih.gov/33028819
Yan, Yuxiang; Dahmani, Louisa; Ren, Jianxun; Shen, Lunhao; Peng, Xiaolong; Wang, Ruiqi; He, Changgeng; Jiang, Changqing; Gong, Chen; Tian, Ye; Zhang, Jianguo; Guo, Yi; Lin, Yuanxiang; Li, Shijun; Wang, Meiyun; Li, Luming; Hong, Bo; Liu, Hesheng	Reconstructing lost BOLD signal in individual participants using deep machine learning.	Nat Commun	2020	Nat Commun. 2020 Oct 7;11(1):5046. doi: 10.1038/s41467-020-18823-9.	Signal loss in blood oxygen level-dependent (BOLD) functional neuroimaging is common and can lead to misinterpretation of findings. Here, we reconstructed compromised fMRI signal using deep machine learning. We trained a model to learn principles governing BOLD activity in one dataset and reconstruct artificially compromised regions in an independent dataset, frame by frame. Intriguingly, BOLD time series extracted from reconstructed frames are correlated with the original time series, even though the frames do not independently carry any temporal information. Moreover, reconstructed functional connectivity maps exhibit good correspondence with the original connectivity maps, indicating that the model recovers functional relationships among brain regions. We replicated this result in two healthy datasets and in patients whose scans suffered signal loss due to intracortical electrodes. Critically, the reconstructions capture individual-specific information. Deep machine learning thus presents a unique opportunity to reconstruct compromised BOLD signal while capturing features of an individual's own functional brain organization.		20201007	https://pubmed.ncbi.nlm.nih.gov/33028816
Angenent-Mari, Nicolaas M; Garruss, Alexander S; Soenksen, Luis R; Church, George; Collins, James J	A deep learning approach to programmable RNA switches.	Nat Commun	2020	Nat Commun. 2020 Oct 7;11(1):5057. doi: 10.1038/s41467-020-18677-1.	Engineered RNA elements are programmable tools capable of detecting small molecules, proteins, and nucleic acids. Predicting the behavior of these synthetic biology components remains a challenge, a situation that could be addressed through enhanced pattern recognition from deep learning. Here, we investigate Deep Neural Networks (DNN) to predict toehold switch function as a canonical riboswitch model in synthetic biology. To facilitate DNN training, we synthesize and characterize in vivo a dataset of 91,534 toehold switches spanning 23 viral genomes and 906 human transcription factors. DNNs trained on nucleotide sequences outperform (R(2) = 0.43-0.70) previous state-of-the-art thermodynamic and kinetic models (R(2) = 0.04-0.15) and allow for human-understandable attention-visualizations (VIS4Map) to identify success and failure modes. This work shows that deep learning approaches can be used for functionality predictions and insight generation in RNA synthetic biology.		20201007	https://pubmed.ncbi.nlm.nih.gov/33028812
Pesciullesi, Giorgio; Schwaller, Philippe; Laino, Teodoro; Reymond, Jean-Louis	Transfer learning enables the molecular transformer to predict regio- and stereoselective reactions on carbohydrates.	Nat Commun	2020	Nat Commun. 2020 Sep 25;11(1):4874. doi: 10.1038/s41467-020-18671-7.	Organic synthesis methodology enables the synthesis of complex molecules and materials used in all fields of science and technology and represents a vast body of accumulated knowledge optimally suited for deep learning. While most organic reactions involve distinct functional groups and can readily be learned by deep learning models and chemists alike, regio- and stereoselective transformations are more challenging because their outcome also depends on functional group surroundings. Here, we challenge the Molecular Transformer model to predict reactions on carbohydrates where regio- and stereoselectivity are notoriously difficult to predict. We show that transfer learning of the general patent reaction model with a small set of carbohydrate reactions produces a specialized model returning predictions for carbohydrate reactions with remarkable accuracy. We validate these predictions experimentally with the synthesis of a lipid-linked oligosaccharide involving regioselective protections and stereoselective glycosylations. The transfer learning approach should be applicable to any reaction class of interest.		20200925	https://pubmed.ncbi.nlm.nih.gov/32978395
