Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Han, Daniel; Korabel, Nickolay; Chen, Runze; Johnston, Mark; Gavrilova, Anna; Allan, Victoria J; Fedotov, Sergei; Waigh, Thomas A	Deciphering anomalous heterogeneous intracellular transport with neural networks.	Elife	2020	Elife. 2020 Mar 24;9. pii: 52224. doi: 10.7554/eLife.52224.	Intracellular transport is predominantly heterogeneous in both time and space, exhibiting varying non-Brownian behavior. Characterization of this movement through averaging methods over an ensemble of trajectories or over the course of a single trajectory often fails to capture this heterogeneity. Here, we developed a deep learning feedforward neural network trained on fractional Brownian motion, providing a novel, accurate and efficient method for resolving heterogeneous behavior of intracellular transport in space and time. The neural network requires significantly fewer data points compared to established methods. This enables robust estimation of Hurst exponents for very short time series data, making possible direct, dynamic segmentation and analysis of experimental tracks of rapidly moving cellular structures such as endosomes and lysosomes. By using this analysis, fractional Brownian motion with a stochastic Hurst exponent was used to interpret, for the first time, anomalous intracellular dynamics, revealing unexpected differences in behavior between closely related endocytic organelles.	MRC5 cell; cell biology; computational biology; endosomes; human; lysosomes; systems biology	20200324	https://pubmed.ncbi.nlm.nih.gov/32207687
Wesolowska-Andersen, Agata; Zhuo Yu, Grace; Nylander, Vibe; Abaitua, Fernando; Thurner, Matthias; Torres, Jason M; Mahajan, Anubha; Gloyn, Anna L; McCarthy, Mark I	Deep learning models predict regulatory variants in pancreatic islets and refine type 2 diabetes association signals.	Elife	2020	Elife. 2020 Jan 27;9. pii: 51503. doi: 10.7554/eLife.51503.	Genome-wide association analyses have uncovered multiple genomic regions associated with T2D, but identification of the causal variants at these remains a challenge. There is growing interest in the potential of deep learning models - which predict epigenome features from DNA sequence - to support inference concerning the regulatory effects of disease-associated variants. Here, we evaluate the advantages of training convolutional neural network (CNN) models on a broad set of epigenomic features collected in a single disease-relevant tissue - pancreatic islets in the case of type 2 diabetes (T2D) - as opposed to models trained on multiple human tissues. We report convergence of CNN-based metrics of regulatory function with conventional approaches to variant prioritization - genetic fine-mapping and regulatory annotation enrichment. We demonstrate that CNN-based analyses can refine association signals at T2D-associated loci and provide experimental validation for one such signal. We anticipate that these approaches will become routine in downstream analyses of GWAS.	computational biology; convolutional neural networks; deep learning; epigenomics; fine-mapping; genetics; genomics; human; pancreatic islets; systems biology; type 2 diabetes	20200127	https://pubmed.ncbi.nlm.nih.gov/31985400
Gunel, Semih; Rhodin, Helge; Morales, Daniel; Campagnolo, Joao; Ramdya, Pavan; Fua, Pascal	DeepFly3D, a deep learning-based approach for 3D limb and appendage tracking in tethered, adult Drosophila.	Elife	2019	Elife. 2019 Oct 4;8. pii: 48571. doi: 10.7554/eLife.48571.	Studying how neural circuits orchestrate limbed behaviors requires the precise measurement of the positions of each appendage in three-dimensional (3D) space. Deep neural networks can estimate two-dimensional (2D) pose in freely behaving and tethered animals. However, the unique challenges associated with transforming these 2D measurements into reliable and precise 3D poses have not been addressed for small animals including the fly, Drosophila melanogaster. Here, we present DeepFly3D, a software that infers the 3D pose of tethered, adult Drosophila using multiple camera images. DeepFly3D does not require manual calibration, uses pictorial structures to automatically detect and correct pose estimation errors, and uses active learning to iteratively improve performance. We demonstrate more accurate unsupervised behavioral embedding using 3D joint angles rather than commonly used 2D pose data. Thus, DeepFly3D enables the automated acquisition of Drosophila behavioral measurements at an unprecedented level of detail for a variety of biological applications.	3D pose estimation; D. melanogaster; animal behavior; computer vision; deep learning; neuroscience; unsupervised classification	20191004	https://pubmed.ncbi.nlm.nih.gov/31584428
Graving, Jacob M; Chae, Daniel; Naik, Hemal; Li, Liang; Koger, Benjamin; Costelloe, Blair R; Couzin, Iain D	DeepPoseKit, a software toolkit for fast and robust animal pose estimation using deep learning.	Elife	2019	Elife. 2019 Oct 1;8. pii: 47994. doi: 10.7554/eLife.47994.	Quantitative behavioral measurements are important for answering questions across scientific disciplines-from neuroscience to ecology. State-of-the-art deep-learning methods offer major advances in data quality and detail by allowing researchers to automatically estimate locations of an animal's body parts directly from images or videos. However, currently available animal pose estimation methods have limitations in speed and robustness. Here, we introduce a new easy-to-use software toolkit, DeepPoseKit, that addresses these problems using an efficient multi-scale deep-learning model, called Stacked DenseNet, and a fast GPU-based peak-detection algorithm for estimating keypoint locations with subpixel precision. These advances improve processing speed >2x with no loss in accuracy compared to currently available methods. We demonstrate the versatility of our methods with multiple challenging animal pose estimation tasks in laboratory and field settings-including groups of interacting individuals. Our work reduces barriers to using advanced tools for measuring behavior and has broad applicability across the behavioral sciences.	D. melanogaster; Equus grevyi; Grevy's zebra; Schistocerca gregaria; desert locust; neuroscience	20191001	https://pubmed.ncbi.nlm.nih.gov/31570119
Jakobs, Maximilian Ah; Dimitracopoulos, Andrea; Franze, Kristian	KymoButler, a deep learning software for automated kymograph analysis.	Elife	2019	Elife. 2019 Aug 13;8. pii: 42288. doi: 10.7554/eLife.42288.	Kymographs are graphical representations of spatial position over time, which are often used in biology to visualise the motion of fluorescent particles, molecules, vesicles, or organelles moving along a predictable path. Although in kymographs tracks of individual particles are qualitatively easily distinguished, their automated quantitative analysis is much more challenging. Kymographs often exhibit low signal-to-noise-ratios (SNRs), and available tools that automate their analysis usually require manual supervision. Here we developed KymoButler, a Deep Learning-based software to automatically track dynamic processes in kymographs. We demonstrate that KymoButler performs as well as expert manual data analysis on kymographs with complex particle trajectories from a variety of different biological systems. The software was packaged in a web-based 'one-click' application for use by the wider scientific community (http://kymobutler.deepmirror.ai). Our approach significantly speeds up data analysis, avoids unconscious bias, and represents another step towards the widespread adaptation of Machine Learning techniques in biological data analysis.	artificial intelligence; cell biology; kymograms; kymographs; machine learning; neurons; none; physics of living systems; transport	20190813	https://pubmed.ncbi.nlm.nih.gov/31405451
Fisch, Daniel; Yakimovich, Artur; Clough, Barbara; Wright, Joseph; Bunyan, Monique; Howell, Michael; Mercer, Jason; Frickel, Eva	Defining host-pathogen interactions employing an artificial intelligence workflow.	Elife	2019	Elife. 2019 Feb 12;8. pii: 40560. doi: 10.7554/eLife.40560.	For image-based infection biology, accurate unbiased quantification of host-pathogen interactions is essential, yet often performed manually or using limited enumeration employing simple image analysis algorithms based on image segmentation. Host protein recruitment to pathogens is often refractory to accurate automated assessment due to its heterogeneous nature. An intuitive intelligent image analysis program to assess host protein recruitment within general cellular pathogen defense is lacking. We present HRMAn (Host Response to Microbe Analysis), an open-source image analysis platform based on machine learning algorithms and deep learning. We show that HRMAn has the capacity to learn phenotypes from the data, without relying on researcher-based assumptions. Using Toxoplasma gondii and Salmonella enterica Typhimurium we demonstrate HRMAn's capacity to recognize, classify and quantify pathogen killing, replication and cellular defense responses. HRMAn thus presents the only intelligent solution operating at human capacity suitable for both single image and high content image analysis. Editorial note: This article has been through an editorial process in which the authors decide how to respond to the issues raised during peer review. The Reviewing Editor's assessment is that all the issues have been addressed (see decision letter).	Artificial Intelligence; Salmonella typhimurium; Toxoplasma gondii; computational biology; host-pathogen interaction; image analysis; infectious disease; microbiology; single cell; systems biology	20190212	https://pubmed.ncbi.nlm.nih.gov/30744806
Pidoux, Ludivine; Le Blanc, Pascale; Levenes, Carole; Leblois, Arthur	A subcortical circuit linking the cerebellum to the basal ganglia engaged in vocal learning.	Elife	2018	Elife. 2018 Jul 25;7. pii: 32167. doi: 10.7554/eLife.32167.	Speech is a complex sensorimotor skill, and vocal learning involves both the basal ganglia and the cerebellum. These subcortical structures interact indirectly through their respective loops with thalamo-cortical and brainstem networks, and directly via subcortical pathways, but the role of their interaction during sensorimotor learning remains undetermined. While songbirds and their song-dedicated basal ganglia-thalamo-cortical circuitry offer a unique opportunity to study subcortical circuits involved in vocal learning, the cerebellar contribution to avian song learning remains unknown. We demonstrate that the cerebellum provides a strong input to the song-related basal ganglia nucleus in zebra finches. Cerebellar signals are transmitted to the basal ganglia via a disynaptic connection through the thalamus and then conveyed to their cortical target and to the premotor nucleus controlling song production. Finally, cerebellar lesions impair juvenile song learning, opening new opportunities to investigate how subcortical interactions between the cerebellum and basal ganglia contribute to sensorimotor learning.	basal ganglia; cerebellum; neuroscience; sensorimotor learning; songbirds	20180725	https://pubmed.ncbi.nlm.nih.gov/30044222
Pohodich, Amy E; Yalamanchili, Hari; Raman, Ayush T; Wan, Ying-Wooi; Gundry, Michael; Hao, Shuang; Jin, Haijing; Tang, Jianrong; Liu, Zhandong; Zoghbi, Huda Y	Forniceal deep brain stimulation induces gene expression and splicing changes that promote neurogenesis and plasticity.	Elife	2018	Elife. 2018 Mar 23;7. pii: 34031. doi: 10.7554/eLife.34031.	Clinical trials are currently underway to assess the efficacy of forniceal deep brain stimulation (DBS) for improvement of memory in Alzheimer's patients, and forniceal DBS has been shown to improve learning and memory in a mouse model of Rett syndrome (RTT), an intellectual disability disorder caused by loss-of-function mutations in MECP2. The mechanism of DBS benefits has been elusive, however, so we assessed changes in gene expression, splice isoforms, DNA methylation, and proteome following acute forniceal DBS in wild-type mice and mice lacking Mecp2. We found that DBS upregulates genes involved in synaptic function, cell survival, and neurogenesis and normalized expression of ~25% of the genes altered in Mecp2-null mice. Moreover, DBS induced expression of 17-24% of the genes downregulated in other intellectual disability mouse models and in post-mortem human brain tissue from patients with Major Depressive Disorder, suggesting forniceal DBS could benefit individuals with a variety of neuropsychiatric disorders.	MeCP2; Rett syndrome; forniceal deep brain stimulation; hippocampus; intellectual disability; mouse; neurogenesis; neuroscience	20180323	https://pubmed.ncbi.nlm.nih.gov/29570050
Zhou, Pengcheng; Resendez, Shanna L; Rodriguez-Romaguera, Jose; Jimenez, Jessica C; Neufeld, Shay Q; Giovannucci, Andrea; Friedrich, Johannes; Pnevmatikakis, Eftychios A; Stuber, Garret D; Hen, Rene; Kheirbek, Mazen A; Sabatini, Bernardo L; Kass, Robert E; Paninski, Liam	Efficient and accurate extraction of in vivo calcium signals from microendoscopic video data.	Elife	2018	Elife. 2018 Feb 22;7. pii: 28728. doi: 10.7554/eLife.28728.	In vivo calcium imaging through microendoscopic lenses enables imaging of previously inaccessible neuronal populations deep within the brains of freely moving animals. However, it is computationally challenging to extract single-neuronal activity from microendoscopic data, because of the very large background fluctuations and high spatial overlaps intrinsic to this recording modality. Here, we describe a new constrained matrix factorization approach to accurately separate the background and then demix and denoise the neuronal signals of interest. We compared the proposed method against previous independent components analysis and constrained nonnegative matrix factorization approaches. On both simulated and experimental data recorded from mice, our method substantially improved the quality of extracted cellular signals and detected more well-isolated neural signals, especially in noisy data regimes. These advances can in turn significantly enhance the statistical power of downstream analyses, and ultimately improve scientific conclusions derived from microendoscopic data.	calcium imaging; microendoscope; mouse; neuroscience; source extraction	20180222	https://pubmed.ncbi.nlm.nih.gov/29469809
Shai, Adam; Larkum, Matthew Evan	Branching into brains.	Elife	2017	Elife. 2017 Dec 5;6. doi: 10.7554/eLife.33066.	What can artificial intelligence learn from neuroscience, and vice versa?	computational biology; credit assignment; deep learning; dendritic morphology; feedback alignment; neocortex; neuroscience; none; systems biology; target propagation	20171205	https://pubmed.ncbi.nlm.nih.gov/29205152
Guerguiev, Jordan; Lillicrap, Timothy P; Richards, Blake A	Towards deep learning with segregated dendrites.	Elife	2017	Elife. 2017 Dec 5;6. doi: 10.7554/eLife.22901.	Deep learning has led to significant advances in artificial intelligence, in part, by adopting strategies motivated by neurophysiology. However, it is unclear whether deep learning could occur in the real brain. Here, we show that a deep learning algorithm that utilizes multi-compartment neurons might help us to understand how the neocortex optimizes cost functions. Like neocortical pyramidal neurons, neurons in our model receive sensory information and higher-order feedback in electrotonically segregated compartments. Thanks to this segregation, neurons in different layers of the network can coordinate synaptic weight updates. As a result, the network learns to categorize images better than a single layer network. Furthermore, we show that our algorithm takes advantage of multilayer architectures to identify useful higher-order representations-the hallmark of deep learning. This work demonstrates that deep learning can be achieved using segregated dendritic compartments, which may help to explain the morphology of neocortical pyramidal neurons.	computational biology; credit assignment; deep learning; dendritic morphology; feedback alignment; neocortex; neuroscience; none; systems biology; target propagation	20171205	https://pubmed.ncbi.nlm.nih.gov/29205151
Titiz, Ali S; Hill, Michael R H; Mankin, Emily A; M Aghajan, Zahra; Eliashiv, Dawn; Tchemodanov, Natalia; Maoz, Uri; Stern, John; Tran, Michelle E; Schuette, Peter; Behnke, Eric; Suthana, Nanthia A; Fried, Itzhak	Theta-burst microstimulation in the human entorhinal area improves memory specificity.	Elife	2017	Elife. 2017 Oct 24;6. doi: 10.7554/eLife.29515.	The hippocampus is critical for episodic memory, and synaptic changes induced by long-term potentiation (LTP) are thought to underlie memory formation. In rodents, hippocampal LTP may be induced through electrical stimulation of the perforant path. To test whether similar techniques could improve episodic memory in humans, we implemented a microstimulation technique that allowed delivery of low-current electrical stimulation via 100 mum-diameter microelectrodes. As thirteen neurosurgical patients performed a person recognition task, microstimulation was applied in a theta-burst pattern, shown to optimally induce LTP. Microstimulation in the right entorhinal area during learning significantly improved subsequent memory specificity for novel portraits; participants were able both to recognize previously-viewed photos and reject similar lures. These results suggest that microstimulation with physiologic level currents-a radical departure from commonly used deep brain stimulation protocols-is sufficient to modulate human behavior and provides an avenue for refined interrogation of the circuits involved in human memory.	deep brain stimulation; episodic memory; hippocampus; human; human biology; medial temporal lobe; medicine; microstimulation; neuroscience	20171024	https://pubmed.ncbi.nlm.nih.gov/29063831
Pallotto, Marta; Watkins, Paul V; Fubara, Boma; Singer, Joshua H; Briggman, Kevin L	Extracellular space preservation aids the connectomic analysis of neural circuits.	Elife	2015	Elife. 2015 Dec 9;4. doi: 10.7554/eLife.08206.	Dense connectomic mapping of neuronal circuits is limited by the time and effort required to analyze 3D electron microscopy (EM) datasets. Algorithms designed to automate image segmentation suffer from substantial error rates and require significant manual error correction. Any improvement in segmentation error rates would therefore directly reduce the time required to analyze 3D EM data. We explored preserving extracellular space (ECS) during chemical tissue fixation to improve the ability to segment neurites and to identify synaptic contacts. ECS preserved tissue is easier to segment using machine learning algorithms, leading to significantly reduced error rates. In addition, we observed that electrical synapses are readily identified in ECS preserved tissue. Finally, we determined that antibodies penetrate deep into ECS preserved tissue with only minimal permeabilization, thereby enabling correlated light microscopy (LM) and EM studies. We conclude that preservation of ECS benefits multiple aspects of the connectomic analysis of neural circuits.	connectomics; extracellular space; gap junction; machine learning; mouse; neuroscience; tissue fixation	20151209	https://pubmed.ncbi.nlm.nih.gov/26650352
Kloth, Alexander D; Badura, Aleksandra; Li, Amy; Cherskov, Adriana; Connolly, Sara G; Giovannucci, Andrea; Bangash, M Ali; Grasselli, Giorgio; Penagarikano, Olga; Piochon, Claire; Tsai, Peter T; Geschwind, Daniel H; Hansel, Christian; Sahin, Mustafa; Takumi, Toru; Worley, Paul F; Wang, Samuel S-H	Cerebellar associative sensory learning defects in five mouse autism models.	Elife	2015	Elife. 2015 Jul 9;4:e06085. doi: 10.7554/eLife.06085.	Sensory integration difficulties have been reported in autism, but their underlying brain-circuit mechanisms are underexplored. Using five autism-related mouse models, Shank3+/DeltaC, Mecp2(R308/Y), Cntnap2-/-, L7-Tsc1 (L7/Pcp2(Cre)::Tsc1(flox/+)), and patDp(15q11-13)/+, we report specific perturbations in delay eyeblink conditioning, a form of associative sensory learning requiring cerebellar plasticity. By distinguishing perturbations in the probability and characteristics of learned responses, we found that probability was reduced in Cntnap2-/-, patDp(15q11-13)/+, and L7/Pcp2(Cre)::Tsc1(flox/+), which are associated with Purkinje-cell/deep-nuclear gene expression, along with Shank3+/DeltaC. Amplitudes were smaller in L7/Pcp2(Cre)::Tsc1(flox/+) as well as Shank3+/DeltaC and Mecp2(R308/Y), which are associated with granule cell pathway expression. Shank3+/DeltaC and Mecp2(R308/Y) also showed aberrant response timing and reduced Purkinje-cell dendritic spine density. Overall, our observations are potentially accounted for by defects in instructed learning in the olivocerebellar loop and response representation in the granule cell pathway. Our findings indicate that defects in associative temporal binding of sensory events are widespread in autism mouse models.	associative learning; autism spectrum disorder; cerebellum; mouse; neuroscience	20150709	https://pubmed.ncbi.nlm.nih.gov/26158416
Liu, Albert; Jain, Neeraj; Vyas, Ajai; Lim, Lee Wei	Ventromedial prefrontal cortex stimulation enhances memory and hippocampal neurogenesis in the middle-aged rats.	Elife	2015	Elife. 2015 Mar 13;4. doi: 10.7554/eLife.04803.	Memory dysfunction is a key symptom of age-related dementia. Although recent studies have suggested positive effects of electrical stimulation for memory enhancement, its potential targets remain largely unknown. In this study, we hypothesized that spatially targeted deep brain stimulation of ventromedial prefrontal cortex enhanced memory functions in a middle-aged rat model. Our results show that acute stimulation enhanced the short-, but not the long-term memory in the novel-object recognition task. Interestingly, after chronic high-frequency stimulation, both the short- and long-term memories were robustly improved in the novel-object recognition test and Morris water-maze spatial task compared to sham. Our results also demonstrated that chronic ventromedial prefrontal cortex high-frequency stimulation upregulated neurogenesis-associated genes along with enhanced hippocampal cell proliferation. Importantly, these memory behaviors were strongly correlated with the hippocampal neurogenesis. Overall, these findings suggest that chronic ventromedial prefrontal cortex high-frequency stimulation may serve as a novel effective therapeutic target for dementia-related disorders.	deep brain stimulation; hippocampus; learning and memory; neurogenesis; neuroscience; rat; ventromedial prefrontal cortex	20150313	https://pubmed.ncbi.nlm.nih.gov/25768425
